,0,1,2,3,4
50240,138,579,-15.77,34.37,-4.28
50243,138,582,-16.63,30.73,7.75
50246,138,585,-20.33,33.69,4.25
50249,138,588,-25.58,40.27,2.36
50252,138,591,-29.63,46.42,3.86
50255,138,594,-33.47,51.05,-0.35
50258,138,597,-34.11,54.53,-13.44
50261,138,600,-37.04,52.96,-12.95
50264,138,603,-31.07,47.63,-33.02
50267,138,606,-34.43,48.73,-22.7
50270,138,609,-37.45,33.05,-31.18
50273,138,612,-33.78,28.98,-34.12
50276,138,615,-24.09,34.46,-36.04
50279,138,618,-31.56,35.94,-28.23
50282,138,621,-33.48,26.54,-35.67
50285,138,624,-26.25,26.47,-46.12
50288,138,627,-22.79,24.54,-47.94
50291,138,630,-17.78,21.26,-45.79
50294,138,633,-16.54,23.39,-48.13
50297,138,636,-18.54,12.86,-48.02
50300,138,639,-0.9,9.11,-46.03
50303,138,642,-6.49,1.51,-37.9
50306,138,645,-7.62,-3.2,-32.37
50309,138,648,-15.28,-2.22,-27.94
50312,138,651,-14.11,6.36,-24.61
50315,138,654,-18.85,9.36,-21.16
50318,138,657,-18.55,9.49,-20.19
50321,138,660,-15.7,9.8,-22.61
50324,138,663,-9.01,11.4,-21.15
50327,138,666,-8.26,17.37,-19.35
50330,138,669,-4.68,11.98,-21.24
50333,138,672,-4.57,11.15,-18.12
50336,138,675,1.91,5.17,-16.63
50339,138,678,-1.71,7.75,-15.81
50342,138,681,-0.64,3.49,-14.35
50345,138,684,0.69,4.73,-11.62
50348,138,687,-0.0,9.55,-9.39
50351,138,690,-1.25,15.24,-8.48
50354,138,693,1.15,20.89,-11.45
50357,138,696,2.15,25.68,-18.59
50360,138,699,1.71,26.31,-24.11
50363,138,702,-4.63,27.4,-31.16
50366,138,705,-1.96,33.44,-29.96
50369,138,708,-11.33,28.39,-40.35
50372,138,711,-11.58,14.87,-51.07
50375,138,714,-14.46,21.11,-51.64
50378,138,717,-24.71,12.94,-56.26
50381,138,720,-20.98,12.85,-58.75
50384,138,723,-6.49,4.41,-58.18
50387,138,726,-13.23,1.68,-56.02
50390,138,729,-10.33,-7.85,-47.55
50393,138,732,-16.05,-17.57,-35.78
50396,138,735,-9.3,-11.75,-35.68
50399,138,738,-14.82,-2.13,-33.81
50402,138,741,-12.84,1.94,-30.62
50405,138,744,-15.8,5.56,-31.5
50408,138,747,-14.06,10.9,-38.96
50411,138,750,-14.23,15.88,-41.1
50414,138,753,-14.24,13.12,-49.58
50417,138,756,-8.73,6.63,-56.1
50420,138,759,-11.22,4.39,-57.51
50423,138,762,-12.43,1.87,-59.13
50426,138,765,-7.41,-13.13,-56.58
50429,138,768,-7.89,-27.41,-46.92
50432,138,771,8.2,-17.28,-46.61
50435,138,774,-9.35,-24.13,-38.05
50438,138,777,-3.76,-26.37,-23.99
50441,138,780,-1.37,-23.36,-12.71
50444,138,783,2.63,-19.84,-9.11
50447,138,786,1.17,-16.19,-4.33
50450,138,789,2.29,-9.36,4.19
50453,138,792,1.16,-0.87,11.37
50456,138,795,-1.21,10.01,11.89
50459,138,798,-0.04,12.84,17.46
50462,138,801,-2.59,23.71,11.38
50465,138,804,-3.17,29.07,7.5
50468,138,807,-3.41,32.4,3.35
50471,138,810,-1.97,34.92,1.45
50474,138,813,1.87,31.39,-8.66
50477,138,816,4.97,28.67,-10.54
50480,138,819,5.56,26.3,-8.44
50483,138,822,6.93,24.81,-3.45
50486,138,825,2.36,23.63,-5.23
50489,138,828,-1.49,25.04,-7.32
50492,138,831,-4.87,26.36,-6.11
50495,138,834,-10.49,28.97,-5.89
50498,138,837,-12.86,30.51,-6.44
50501,138,840,-16.47,30.26,-5.33
50504,138,843,-17.27,30.75,-16.81
50507,138,846,-21.21,32.61,-13.2
50510,138,849,-25.33,27.8,-19.17
50513,138,852,-25.2,26.98,-23.94
50516,138,855,-18.31,24.07,-27.99
50519,138,858,-28.45,22.18,-21.69
50522,138,861,-30.07,12.78,-21.39
50525,138,864,-28.73,11.55,-22.8
50528,138,867,-26.22,5.57,-23.03
50531,138,870,-27.93,12.42,-19.88
51724,141,0,-30.06,18.23,-47.74
51727,141,3,-28.02,18.02,-50.13
51730,141,6,-25.97,17.81,-52.53
51733,141,9,-22.41,15.17,-52.83
51736,141,12,-18.84,12.53,-53.13
51739,141,15,-15.07,7.87,-53.94
51742,141,18,-11.29,3.21,-54.76
51745,141,21,-16.11,4.85,-51.85
51748,141,24,-20.92,6.48,-48.95
51751,141,27,-21.44,1.78,-46.39
51754,141,30,-21.95,-2.92,-43.83
51757,141,33,-21.83,-6.1,-40.67
51760,141,36,-21.72,-9.28,-37.52
51763,141,39,-23.8,-8.2,-32.87
51766,141,42,-25.89,-7.13,-28.22
51769,141,45,-28.53,-2.11,-26.13
51772,141,48,-31.17,2.91,-24.04
51775,141,51,-34.12,4.64,-22.03
51778,141,54,-37.08,6.38,-20.02
51781,141,57,-37.72,10.78,-21.56
51784,141,60,-38.35,15.18,-23.11
51787,141,63,-38.96,19.69,-25.59
51790,141,66,-39.56,24.2,-28.07
51793,141,69,-35.41,26.18,-26.09
51796,141,72,-31.25,28.15,-24.1
51799,141,75,-34.37,28.52,-27.98
51802,141,78,-37.48,28.88,-31.86
51803,141,348,-18.82,-22.13,-3.5
51806,141,351,-19.89,-20.28,-1.09
51809,141,354,-20.2,-19.69,4.22
51812,141,357,-18.46,-13.02,16.59
51815,141,360,-22.76,-8.1,18.91
51818,141,363,-26.88,-5.65,18.66
51821,141,366,-30.25,-1.1,18.45
51824,141,369,-34.94,6.63,14.29
51827,141,372,-39.99,10.28,8.03
51830,141,375,-43.71,9.0,-3.7
51833,141,378,-46.61,5.92,-1.22
51836,141,381,-49.63,2.3,-0.93
51839,141,384,-52.08,-0.01,-3.77
51842,141,387,-51.61,0.73,-10.09
51845,141,390,-50.16,-0.86,0.2
51848,141,393,-46.51,5.33,2.38
51851,141,396,-40.76,3.95,3.52
51854,141,399,-45.59,2.03,-7.63
51857,141,402,-57.85,11.45,-3.43
51860,141,405,-56.49,24.09,-12.36
51863,141,408,-55.08,30.17,-14.35
51866,141,411,-51.7,33.45,-19.91
51869,141,414,-50.67,32.01,-21.36
51872,141,417,-45.75,24.41,-27.22
51875,141,420,-42.04,19.92,-30.25
51878,141,423,-35.67,17.63,-32.65
51881,141,426,-34.16,18.67,-30.6
51884,141,429,-31.26,14.67,-31.92
51887,141,432,-29.05,10.42,-34.85
51890,141,435,-17.91,12.26,-39.83
51893,141,438,-18.81,-0.1,-39.07
51896,141,441,-17.13,-10.24,-34.77
51899,141,444,-15.11,-14.62,-30.03
51902,141,447,-12.6,-14.98,-21.78
51905,141,450,-13.99,-17.26,-13.91
51908,141,453,-14.65,-13.82,-5.49
51911,141,456,-14.74,-12.47,-1.0
51914,141,459,-17.88,-5.02,-7.22
51917,141,462,-18.92,-4.01,-3.11
51920,141,465,-22.88,-2.38,-7.36
51923,141,468,-28.06,-4.97,-9.23
51926,141,471,-32.95,-4.7,-12.84
51929,141,474,-43.75,-2.62,-13.44
51932,141,477,-47.55,6.45,-21.95
51935,141,480,-51.87,14.05,-16.04
51938,141,483,-37.32,28.83,-25.67
51941,141,486,-24.0,25.99,-21.64
51944,141,489,-24.06,18.14,-23.76
51947,141,492,-24.94,14.31,-22.53
51950,141,495,-21.2,14.42,-18.43
51953,141,498,-21.67,14.49,-14.95
51956,141,501,-20.95,13.41,-16.95
51959,141,504,-20.99,12.35,-17.19
51962,141,507,-18.98,16.29,-18.25
51965,141,510,-18.52,19.8,-17.48
51968,141,513,-20.51,19.04,-19.02
51971,141,516,-19.13,16.12,-20.3
51974,141,519,-19.5,17.17,-23.54
51977,141,522,-24.91,10.53,-25.03
51980,141,525,-31.7,7.45,-26.2
51983,141,528,-35.67,9.13,-25.19
51986,141,531,-42.63,9.31,-20.81
51989,141,534,-41.55,8.76,-16.59
51992,141,537,-39.46,10.08,-18.28
51995,141,540,-42.87,4.35,-7.55
51998,141,543,-41.17,5.72,-10.62
52001,141,546,-35.11,7.94,-3.31
52004,141,549,-24.68,8.94,0.14
52007,141,552,-18.95,7.81,6.33
52010,141,555,-19.16,12.13,12.41
52013,141,558,-17.05,11.59,25.03
52016,141,561,-16.27,20.74,28.72
52019,141,564,-22.11,33.24,25.32
52022,141,567,-20.14,44.9,8.6
52025,141,570,-13.8,45.91,0.22
52028,141,573,-10.47,41.43,-6.4
52031,141,576,-8.39,37.31,-10.5
52034,141,579,-7.55,34.48,-7.45
52037,141,582,-9.38,31.14,-0.32
52040,141,585,-12.4,31.68,-2.04
52043,141,588,-17.24,34.99,-0.43
52046,141,591,-25.91,42.04,1.61
52049,141,594,-28.5,49.71,2.13
52052,141,597,-30.04,54.65,-9.48
52055,141,600,-32.82,53.81,-15.06
52058,141,603,-30.03,47.77,-30.41
52061,141,606,-30.46,49.87,-22.33
52064,141,609,-33.56,35.92,-28.38
52067,141,612,-31.46,31.87,-29.73
52070,141,615,-25.01,35.0,-34.28
52073,141,618,-29.2,38.94,-26.92
52076,141,621,-28.27,34.53,-34.1
52079,141,624,-27.07,32.13,-42.28
52082,141,627,-22.76,27.14,-48.83
52085,141,630,-18.38,30.56,-43.25
52088,141,633,-14.91,27.69,-48.02
52091,141,636,-16.57,22.49,-49.28
52094,141,639,17.98,17.71,-45.7
52097,141,642,13.48,1.69,-40.57
52100,141,645,-4.02,-11.01,-32.72
52103,141,648,-14.62,-5.0,-27.57
52106,141,651,-14.14,6.19,-24.64
52109,141,654,-15.87,13.51,-20.47
52112,141,657,-14.41,13.59,-20.62
52115,141,660,-11.97,12.78,-21.22
52118,141,663,-12.47,13.97,-21.92
52121,141,666,-11.11,23.15,-19.47
52124,141,669,-1.11,19.08,-23.4
52127,141,672,1.03,9.66,-20.65
52130,141,675,3.87,7.53,-16.22
52133,141,678,1.19,8.75,-15.99
52136,141,681,2.27,4.98,-18.29
52139,141,684,3.43,5.31,-16.51
52142,141,687,0.37,8.57,-14.51
52145,141,690,-4.07,19.32,-11.6
52148,141,693,1.65,29.42,-9.68
52151,141,696,6.71,30.5,-15.96
52154,141,699,6.91,25.86,-23.36
52157,141,702,-2.29,27.94,-31.28
52160,141,705,-2.61,27.74,-36.38
52163,141,708,-8.9,19.31,-45.51
52166,141,711,-10.17,12.28,-53.53
52169,141,714,-20.42,20.07,-54.25
52172,141,717,-26.92,12.74,-62.85
52175,141,720,-26.67,16.59,-65.9
52178,141,723,-4.75,14.32,-62.69
52181,141,726,-9.17,3.76,-57.67
52184,141,729,-6.68,-1.2,-49.91
52187,141,732,-8.27,-11.69,-42.18
52190,141,735,-6.11,-11.91,-36.5
52193,141,738,-16.07,-2.82,-32.15
52196,141,741,-13.65,4.25,-30.0
52199,141,744,-15.02,7.66,-31.02
52202,141,747,-12.97,16.92,-35.8
52205,141,750,-11.92,19.13,-40.59
52208,141,753,-11.51,17.1,-49.12
52211,141,756,-8.29,6.88,-56.31
52214,141,759,-6.01,10.17,-55.78
52217,141,762,-9.53,3.46,-56.85
52220,141,765,-3.37,-14.36,-52.54
52223,141,768,-3.48,-26.05,-42.54
52226,141,771,3.49,-17.7,-35.84
52229,141,774,-2.49,-13.67,-32.11
52232,141,777,6.59,-21.65,-18.76
52235,141,780,6.42,-17.5,-12.06
52238,141,783,6.51,-12.73,-6.59
52241,141,786,5.96,-6.14,-0.51
52244,141,789,6.51,1.2,4.5
52247,141,792,8.1,6.14,9.37
52250,141,795,0.0,13.13,8.53
52253,141,798,-3.59,22.51,9.49
52256,141,801,-1.93,33.44,1.2
52259,141,804,1.18,38.41,2.99
52262,141,807,3.59,37.61,-9.68
52265,141,810,6.89,35.99,-11.84
52268,141,813,11.12,29.42,-15.22
52271,141,816,10.76,27.73,-15.48
52274,141,819,8.75,23.89,-14.69
52277,141,822,7.52,22.23,-10.28
52280,141,825,3.02,22.65,-9.66
52283,141,828,-1.62,24.72,-8.97
52286,141,831,-4.54,26.74,-8.63
52289,141,834,-8.62,29.09,-7.97
52292,141,837,-11.33,29.53,-12.79
52295,141,840,-14.01,31.09,-8.34
52298,141,843,-16.52,30.0,-18.58
52301,141,846,-18.33,29.63,-17.84
52304,141,849,-19.32,26.89,-21.52
52307,141,852,-21.14,24.57,-25.1
52310,141,855,-18.05,21.89,-27.47
52313,141,858,-23.18,18.4,-24.2
52316,141,861,-23.4,13.61,-22.98
52319,141,864,-23.19,10.17,-22.56
53512,144,0,-35.84,20.51,-42.23
53515,144,3,-31.45,20.33,-46.47
53518,144,6,-27.07,20.16,-50.7
53521,144,9,-27.07,15.95,-50.79
53524,144,12,-27.07,11.75,-50.88
53527,144,15,-26.76,9.41,-51.26
53530,144,18,-26.45,7.07,-51.63
53533,144,21,-24.73,4.85,-51.0
53536,144,24,-23.02,2.63,-50.37
53539,144,27,-25.9,-0.67,-45.12
53542,144,30,-28.78,-3.97,-39.87
53545,144,33,-29.05,-6.94,-36.76
53548,144,36,-29.31,-9.92,-33.64
53551,144,39,-31.03,-9.92,-28.94
53554,144,42,-32.74,-9.93,-24.25
53557,144,45,-35.22,-5.39,-19.55
53560,144,48,-37.69,-0.86,-14.85
53563,144,51,-40.04,1.54,-12.07
53566,144,54,-42.39,3.94,-9.29
53569,144,57,-43.51,10.52,-7.52
53572,144,60,-44.63,17.11,-5.75
53575,144,63,-44.37,22.31,-6.77
53578,144,66,-44.1,27.52,-7.78
53581,144,69,-35.11,29.81,-13.1
53584,144,72,-26.12,32.1,-18.41
53587,144,75,-30.55,30.78,-22.15
53590,144,78,-34.98,29.46,-25.9
53591,144,336,-14.49,-6.14,-32.16
53594,144,339,-6.47,-4.54,-33.85
53597,144,342,-11.1,-10.78,-28.1
53600,144,345,-12.2,-18.84,-17.57
53603,144,348,-10.55,-21.19,-9.29
53606,144,351,-10.11,-19.28,-2.26
53609,144,354,-10.04,-16.83,1.05
53612,144,357,-8.31,-12.84,11.74
53615,144,360,-12.17,-7.85,15.7
53618,144,363,-17.3,-6.84,15.62
53621,144,366,-19.38,-5.42,14.21
53624,144,369,-23.41,3.18,15.28
53627,144,372,-29.27,7.0,8.99
53630,144,375,-33.94,4.95,-0.63
53633,144,378,-36.25,2.28,0.6
53636,144,381,-40.24,0.5,1.17
53639,144,384,-42.89,-0.71,-1.14
53642,144,387,-42.8,1.28,-6.61
53645,144,390,-38.69,1.3,1.67
53648,144,393,-31.62,11.6,1.03
53651,144,396,-19.38,5.48,6.89
53654,144,399,-27.69,-1.36,-17.51
53657,144,402,-50.2,11.25,-8.91
53660,144,405,-47.85,28.39,-22.0
53663,144,408,-45.53,34.9,-23.25
53666,144,411,-45.64,39.87,-16.27
53669,144,414,-44.9,33.83,-23.84
53672,144,417,-39.79,27.95,-27.03
53675,144,420,-36.5,27.4,-28.25
53678,144,423,-32.05,17.11,-34.28
53681,144,426,-30.38,22.41,-31.24
53684,144,429,-26.06,20.77,-34.51
53687,144,432,-25.41,11.06,-38.1
53690,144,435,-21.11,11.06,-41.73
53693,144,438,-15.7,-0.23,-41.89
53696,144,441,-12.58,-5.56,-41.91
53699,144,444,-14.84,-10.29,-36.72
53702,144,447,-5.4,-11.79,-27.31
53705,144,450,-6.63,-16.96,-16.04
53708,144,453,-8.04,-12.23,-12.89
53711,144,456,-6.94,-12.17,-4.61
53714,144,459,-11.46,-5.01,-7.75
53717,144,462,-12.91,-3.24,-6.91
53720,144,465,-16.46,-3.59,-11.68
53723,144,468,-23.05,-9.66,-9.42
53726,144,471,-29.76,-10.77,-14.03
53729,144,474,-44.45,-7.22,-16.67
53732,144,477,-55.46,-0.07,-20.13
53735,144,480,-58.47,17.67,-16.27
53738,144,483,-37.99,41.33,-27.99
53741,144,486,-15.33,35.43,-25.6
53744,144,489,-24.08,17.0,-25.61
53747,144,492,-21.44,14.55,-26.36
53750,144,495,-17.83,17.35,-19.94
53753,144,498,-16.83,17.21,-15.73
53756,144,501,-16.27,14.5,-17.63
53759,144,504,-19.73,12.46,-16.25
53762,144,507,-15.48,18.16,-17.84
53765,144,510,-16.05,19.37,-17.98
53768,144,513,-16.66,20.87,-19.63
53771,144,516,-13.44,17.31,-18.04
53774,144,519,-11.53,13.09,-24.75
53777,144,522,-18.1,7.46,-24.97
53780,144,525,-25.59,4.24,-24.7
53783,144,528,-32.4,3.81,-21.39
53786,144,531,-40.86,9.44,-14.35
53789,144,534,-37.94,9.99,-10.25
53792,144,537,-34.51,8.3,-10.53
53795,144,540,-35.76,2.71,-0.53
53798,144,543,-38.05,9.82,-6.05
53801,144,546,-29.46,17.0,-3.15
53804,144,549,-15.26,16.0,-4.06
53807,144,552,-8.45,10.95,0.03
53810,144,555,-7.51,13.98,12.06
53813,144,558,-6.01,14.53,27.95
53816,144,561,-7.47,14.3,37.15
53819,144,564,-19.27,29.1,33.93
53822,144,567,-14.09,50.69,9.81
53825,144,570,-5.22,51.15,-5.49
53828,144,573,-2.19,45.6,-13.71
53831,144,576,0.54,38.73,-14.76
53834,144,579,0.66,34.59,-10.61
53837,144,582,-2.12,31.55,-8.39
53840,144,585,-4.48,29.68,-8.34
53843,144,588,-8.9,29.72,-3.23
53846,144,591,-22.19,37.67,-0.63
53849,144,594,-23.53,48.38,4.61
53852,144,597,-25.98,54.77,-5.52
53855,144,600,-28.6,54.66,-17.18
53858,144,603,-28.98,47.91,-27.81
53861,144,606,-26.48,51.01,-21.96
53864,144,609,-29.66,38.79,-25.58
53867,144,612,-29.13,34.75,-25.35
53870,144,615,-25.94,35.55,-32.52
53873,144,618,-26.84,41.94,-25.61
53876,144,621,-23.06,42.53,-32.54
53879,144,624,-27.9,37.78,-38.44
53882,144,627,-22.73,29.74,-49.72
53885,144,630,-18.99,39.85,-40.72
53888,144,633,-13.29,31.99,-47.91
53891,144,636,-14.6,32.12,-50.54
53894,144,639,36.85,26.31,-45.38
53897,144,642,33.45,1.87,-43.23
53900,144,645,-0.41,-18.82,-33.06
53903,144,648,-13.96,-7.78,-27.21
53906,144,651,-14.17,6.01,-24.67
53909,144,654,-12.88,17.67,-19.78
53912,144,657,-10.26,17.68,-21.05
53915,144,660,-8.24,15.76,-19.82
53918,144,663,-15.93,16.53,-22.68
53921,144,666,-13.97,28.93,-19.6
53924,144,669,2.45,26.18,-25.57
53927,144,672,6.62,8.17,-23.19
53930,144,675,5.82,9.89,-15.81
53933,144,678,4.09,9.75,-16.16
53936,144,681,5.19,6.48,-22.23
53939,144,684,6.17,5.9,-21.4
53942,144,687,0.75,7.6,-19.63
53945,144,690,-6.9,23.4,-14.73
53948,144,693,2.14,37.96,-7.91
53951,144,696,11.27,35.33,-13.34
53954,144,699,12.11,25.41,-22.62
53957,144,702,0.04,28.48,-31.41
53960,144,705,-3.25,22.03,-42.79
53963,144,708,-6.48,10.22,-50.66
53966,144,711,-8.76,9.7,-55.99
53969,144,714,-26.37,19.04,-56.86
53972,144,717,-29.12,12.54,-69.44
53975,144,720,-32.36,20.33,-73.06
53978,144,723,-3.01,24.24,-67.19
53981,144,726,-5.12,5.85,-59.31
53984,144,729,-3.03,5.45,-52.27
53987,144,732,-0.5,-5.81,-48.59
53990,144,735,-2.91,-12.07,-37.32
53993,144,738,-17.32,-3.51,-30.5
53996,144,741,-14.47,6.56,-29.38
53999,144,744,-14.23,9.76,-30.54
54002,144,747,-11.89,22.94,-32.65
54005,144,750,-9.61,22.38,-40.08
54008,144,753,-8.78,21.08,-48.66
54011,144,756,-7.85,7.13,-56.53
54014,144,759,-0.81,15.95,-54.05
54017,144,762,-6.62,5.05,-54.57
54020,144,765,0.67,-15.58,-48.49
54023,144,768,0.94,-24.69,-38.15
54026,144,771,-1.21,-18.12,-25.07
54029,144,774,4.37,-3.2,-26.17
54032,144,777,16.94,-16.93,-13.54
54035,144,780,14.21,-11.65,-11.42
54038,144,783,10.39,-5.63,-4.06
54041,144,786,10.74,3.91,3.31
54044,144,789,10.73,11.76,4.82
54047,144,792,15.03,13.16,7.37
54050,144,795,1.21,16.24,5.18
54053,144,798,-7.14,32.19,1.51
54056,144,801,-1.26,43.18,-8.97
54059,144,804,5.54,47.75,-1.52
54062,144,807,10.6,42.82,-22.7
54065,144,810,15.75,37.07,-25.12
54068,144,813,20.36,27.44,-21.77
54071,144,816,16.55,26.8,-20.42
54074,144,819,11.94,21.48,-20.93
54077,144,822,8.1,19.66,-17.12
54080,144,825,3.67,21.67,-14.09
54083,144,828,-1.75,24.4,-10.63
54086,144,831,-4.21,27.13,-11.14
54089,144,834,-6.74,29.21,-10.05
54092,144,837,-9.81,28.54,-19.15
54095,144,840,-11.54,31.92,-11.35
54098,144,843,-15.78,29.26,-20.35
54101,144,846,-15.45,26.65,-22.47
54104,144,849,-13.31,25.98,-23.87
54107,144,852,-17.08,22.16,-26.26
54110,144,855,-17.79,19.7,-26.95
54113,144,858,-17.91,14.62,-26.7
54116,144,861,-16.74,14.44,-24.57
54119,144,864,-17.65,8.8,-22.33
54584,147,0,-35.82,20.38,-39.83
54587,147,3,-31.52,15.65,-45.77
54590,147,6,-27.22,10.92,-51.7
54593,147,9,-26.3,13.44,-50.96
54596,147,12,-25.38,15.96,-50.21
54599,147,15,-27.66,9.24,-51.1
54602,147,18,-29.95,2.52,-51.98
54605,147,21,-28.66,-1.6,-50.04
54608,147,24,-27.36,-5.72,-48.09
54611,147,27,-27.36,-8.4,-43.36
54614,147,30,-27.36,-11.08,-38.63
54617,147,33,-27.65,-13.25,-34.31
54620,147,36,-27.94,-15.43,-30.0
54623,147,39,-28.65,-14.82,-26.22
54626,147,42,-29.37,-14.2,-22.43
54629,147,45,-33.45,-9.31,-15.87
54632,147,48,-37.53,-4.41,-9.31
54635,147,51,-39.0,-0.65,-3.65
54638,147,54,-40.47,3.11,2.01
54641,147,57,-40.49,10.93,4.12
54644,147,60,-40.51,18.74,6.23
54647,147,63,-39.81,23.68,-0.08
54650,147,66,-39.1,28.62,-6.39
54653,147,69,-29.68,31.34,-12.68
54656,147,72,-20.25,34.05,-18.96
54659,147,75,-24.52,30.59,-22.99
54662,147,78,-28.78,27.13,-27.02
54663,147,336,-15.02,-4.45,-34.95
54666,147,339,-8.04,-4.1,-35.6
54669,147,342,-7.07,-7.68,-32.13
54672,147,345,-10.14,-12.68,-25.59
54675,147,348,-10.04,-19.01,-16.73
54678,147,351,-7.59,-18.11,-10.63
54681,147,354,-6.92,-15.54,-8.35
54684,147,357,-6.09,-14.31,0.32
54687,147,360,-8.6,-10.82,4.04
54690,147,363,-11.69,-9.67,5.32
54693,147,366,-13.59,-8.37,5.89
54696,147,369,-17.89,-0.64,9.23
54699,147,372,-22.16,3.14,6.09
54702,147,375,-27.07,1.99,-0.9
54705,147,378,-29.08,0.37,-0.99
54708,147,381,-33.0,-1.61,0.11
54711,147,384,-35.67,-2.55,-0.76
54714,147,387,-37.18,0.62,-4.02
54717,147,390,-35.5,3.43,2.76
54718,147,408,-33.83,37.44,-22.15
54721,147,411,-33.38,37.4,-20.63
54724,147,414,-36.3,28.87,-26.98
54727,147,417,-30.8,26.18,-30.16
54730,147,420,-29.65,27.79,-29.19
54733,147,423,-27.66,27.62,-26.3
54736,147,426,-26.61,27.04,-28.2
54739,147,429,-23.4,26.43,-31.78
54742,147,432,-22.92,17.32,-38.3
54745,147,435,-21.94,12.52,-42.34
54748,147,438,-14.13,8.35,-43.14
54751,147,441,-13.18,-1.63,-44.35
54754,147,444,-12.51,-8.4,-39.99
54757,147,447,-3.85,-11.71,-31.99
54760,147,450,-6.5,-16.01,-22.4
54763,147,453,-7.42,-12.42,-16.27
54766,147,456,-6.47,-11.31,-9.35
54769,147,459,-8.05,-6.39,-9.98
54772,147,462,-9.2,-4.84,-9.63
54775,147,465,-12.35,-5.71,-13.4
54778,147,468,-16.5,-10.71,-12.78
54779,147,828,-2.36,16.79,-13.72
54782,147,831,-4.84,20.26,-11.55
54785,147,834,-7.31,23.73,-9.39
54788,147,837,-9.35,26.12,-9.47
54791,147,840,-11.39,28.51,-9.56
54794,147,843,-13.56,27.97,-13.25
54797,147,846,-15.73,27.43,-16.93
54800,147,849,-17.85,13.54,-20.55
54803,147,852,-19.97,-0.35,-24.16
54806,147,855,-19.44,7.87,-24.78
54809,147,858,-18.9,16.09,-25.4
54812,147,861,-19.74,12.62,-24.06
54815,147,864,-20.57,9.15,-22.72
55280,150,0,-28.56,17.53,-44.46
55283,150,3,-26.54,18.12,-47.3
55286,150,6,-24.52,18.71,-50.15
55289,150,9,-21.43,15.79,-53.57
55292,150,12,-18.35,12.87,-57.0
55295,150,15,-18.7,9.29,-57.23
55298,150,18,-19.05,5.71,-57.46
55301,150,21,-20.2,2.77,-54.17
55304,150,24,-21.35,-0.17,-50.87
55307,150,27,-22.15,-3.05,-46.64
55310,150,30,-22.96,-5.94,-42.4
55313,150,33,-24.72,-9.16,-37.03
55316,150,36,-26.47,-12.39,-31.66
55319,150,39,-27.83,-12.59,-26.22
55322,150,42,-29.18,-12.8,-20.78
55325,150,45,-32.2,-9.56,-13.62
55328,150,48,-35.21,-6.31,-6.46
55331,150,51,-36.43,-2.73,-0.51
55334,150,54,-37.66,0.86,5.43
55337,150,57,-34.2,9.98,10.0
55340,150,60,-30.75,19.11,14.57
55343,150,63,-32.64,25.65,9.53
55346,150,66,-34.54,32.19,4.48
55349,150,69,-26.27,34.3,-5.72
55352,150,72,-18.01,36.4,-15.92
55355,150,75,-18.41,32.5,-21.0
55358,150,78,-18.82,28.6,-26.09
55359,150,336,-15.55,-2.76,-37.73
55362,150,339,-9.6,-3.67,-37.35
55365,150,342,-3.04,-4.58,-36.16
55368,150,345,-8.08,-6.51,-33.61
55371,150,348,-9.53,-16.83,-24.18
55374,150,351,-5.07,-16.94,-19.0
55377,150,354,-3.8,-14.26,-17.76
55380,150,357,-3.87,-15.77,-11.11
55383,150,360,-5.04,-13.8,-7.62
55386,150,363,-6.08,-12.51,-4.97
55389,150,366,-7.8,-11.32,-2.43
55392,150,369,-12.36,-4.47,3.19
55395,150,372,-15.05,-0.72,3.18
55398,150,375,-20.21,-0.96,-1.18
55401,150,378,-21.91,-1.55,-2.59
55404,150,381,-25.76,-3.71,-0.96
55407,150,384,-28.45,-4.4,-0.39
55410,150,387,-31.56,-0.04,-1.44
55413,150,390,-32.31,5.55,3.86
55414,150,408,-22.12,39.97,-21.05
55417,150,411,-21.11,34.92,-24.98
55420,150,414,-27.7,23.91,-30.11
55423,150,417,-21.82,24.41,-33.28
55426,150,420,-22.81,28.19,-30.12
55429,150,423,-23.28,38.12,-18.31
55432,150,426,-22.85,31.68,-25.17
55435,150,429,-20.75,32.08,-29.04
55438,150,432,-20.44,23.57,-38.49
55441,150,435,-22.78,13.99,-42.94
55444,150,438,-12.56,16.93,-44.4
55447,150,441,-13.78,2.29,-46.79
55450,150,444,-10.17,-6.5,-43.25
55453,150,447,-2.31,-11.63,-36.67
55456,150,450,-6.37,-15.07,-28.75
55459,150,453,-6.8,-12.61,-19.65
55462,150,456,-5.99,-10.45,-14.09
55465,150,459,-4.64,-7.76,-12.21
55468,150,462,-5.49,-6.44,-12.35
55471,150,465,-8.25,-7.82,-15.11
55474,150,468,-9.94,-11.75,-16.15
55475,150,828,-2.98,9.18,-16.81
55478,150,831,-5.43,13.71,-12.76
55481,150,834,-7.88,18.24,-8.72
55484,150,837,-9.56,21.67,-8.24
55487,150,840,-11.24,25.1,-7.77
55490,150,843,-13.63,26.66,-9.58
55493,150,846,-16.01,28.22,-11.4
55496,150,849,-19.44,2.67,-16.73
55499,150,852,-22.87,-22.87,-22.06
55502,150,855,-21.38,-2.65,-23.08
55505,150,858,-19.9,17.57,-24.09
55508,150,861,-21.7,13.54,-23.61
55511,150,864,-23.49,9.5,-23.12
55976,153,0,-35.12,19.78,-36.51
55979,153,3,-34.51,21.98,-39.62
55982,153,6,-33.91,24.19,-42.74
